"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"APOBEC2",3.41985288955845,2.96516589599035,3.32640663994553,1.86157213442221,1.86157213442221,4.21625877286451,4.38663075007015,3.69337762747824,1.86157213442221,3.56398685329445,1.86157213442221,1.86157213442221,6.78495721081036,7.00903446409057,7.66604641969078,7.33794777994811,4.61166897849242,3.90530230775564,5.09037565194671,5.56213990394651
"APOBEC3C",5.52967130192551,4.68529523292159,5.83316605463636,6.01565925887317,6.46451983931905,6.47803221290305,5.83336573314087,5.85495710258576,6.09884112126184,6.08924796536843,5.85918755271209,5.7514691449596,6.86120033221947,6.7823169469553,6.06810185181394,6.46494685069272,6.28504634274366,6.21785730789198,6.03169382466713,5.89349157698872
"APOBEC3F",3.0906411623861,3.5511410130052,3.48375276061893,3.97168220304271,4.43928897641865,4.38210572552974,4.10528171436251,3.31543088512587,4.91866923199599,4.47784785996861,4.78959731801259,4.76980014081621,5.09944580897447,4.69852683436845,3.68201195479349,5.31135256071657,3.79840333882671,3.5714863399811,4.20868569117484,4.27549174146441
"APOL1",3.78437511717304,3.69426224034053,2.61719211157566,4.77448665462784,3.60878899762957,3.80516031746851,5.70701051080458,4.50726680681734,3.92395158073012,3.09822052092728,3.9727979075148,4.19038085985497,4.25012273859615,4.64155381626896,5.36619443402608,6.16825565230804,4.88779384495772,4.57950262671659,5.06168115463788,4.06191720134487
"APOL4",4.55532337877329,5.16667652224018,4.92074485986682,3.97168220304271,4.94942543661061,4.66326107748403,5.33133331122239,5.12869112596127,4.41153332609551,1.86157213442221,4.18050349812094,4.84647490912287,6.42339299628197,5.8643745992653,5.94953468634832,6.33065880351125,5.94205817732633,6.3758654616488,5.14607078447148,3.6566163395087
"AQP1",5.69566366861008,6.41346232285421,6.65773875481993,6.22917269643156,6.32691384249519,5.69632980852706,4.38663075007015,4.67128210951736,3.58776197518538,5.08047487813333,4.84981224391857,3.11662558371532,8.49565438718378,8.57556148166325,6.33946852370695,6.87755284023743,5.84972663683991,5.02919096028754,5.97178416198958,5.78015397467925
"AQP3",5.27315903910976,3.82245457686131,6.31313674813216,5.84469843852159,6.1340085511545,3.53574072195886,5.14799650350519,5.82107949268809,5.66990098594502,4.95241770944533,5.67417155334671,6.61329067758664,6.75195763257169,6.38269624572861,5.27000290473565,5.98510339926886,4.53309151566858,5.2647693621414,5.62764194543589,5.54237474200246
"AQP4",9.97477771783957,10.1507002221467,10.6432284926458,10.8245490002028,9.95067598648067,10.0725650650592,8.03281479148848,8.27417618796724,7.59284705769744,8.03677179523068,6.64208913377233,6.56942123654668,6.87964656313306,6.44937210734117,6.617009742224,6.36854456860568,8.42060657109015,8.47911194273378,7.62584890573877,7.6815835229384
"ARAP3",8.23516158424616,7.8963055160673,8.07323162182704,8.13962454869628,8.054366512893,7.8678486937976,8.75120012199565,8.53578186285181,7.5707992638047,8.13471932150378,7.24878354732022,7.36898197231134,6.08434510093116,5.45621598313797,6.30370284272744,6.10976521311975,7.57540836372482,7.74794369141773,6.11711148982547,6.22549500470093
"ARC",8.35108774543096,8.68000203942804,8.66537681060653,8.7661304754691,8.20900236643546,8.20916528125632,8.93080688402827,9.01392836224693,8.16356160900367,8.43601413690641,8.13939100136642,7.36898197231134,4.65401941584521,5.12766453315911,6.45264066341928,6.2652075466981,7.89993191354792,7.8137505596232,5.84388158362852,6.04126778574227
"ARHGAP10",5.93554469761103,6.04923873451406,5.3433747452728,5.42567363909522,5.93499929701931,5.42797462975471,5.24262947789764,5.01249105645999,4.7693221073915,5.63130271217977,6.69153224177342,5.79032258757122,7.2959127772998,7.51185380046997,6.72001939252026,7.56669172859939,5.11829248476312,4.74605306469801,6.32278006551842,6.45341140397609
"ARHGAP28",7.86513379243394,7.68558918044434,7.58345011360212,7.50904217490085,7.06035430682474,6.80913744774641,8.2229761017881,8.04486994605785,7.44311285957218,7.29995192645802,8.49044974336137,8.30441379420459,8.10720232305863,8.41413450299515,8.47634856786896,8.36304895508494,8.5529241433209,8.36460907538361,8.07938546568691,7.82675089583884
"ARHGAP36",7.97094753631932,7.61339691067752,7.37756701025117,7.65620346425599,8.32629620397182,8.1325135589661,9.04247301759597,9.06527588336607,8.81586577438178,7.948358187201,7.83687865722137,8.4075490852833,4.53217560897831,5.04299755043888,7.2254516795009,7.17670433751191,7.78040285932899,7.26047459979072,5.37267435453204,5.43921347646831
"ARHGAP42-AS1",4.06606341071091,3.38836742604711,3.48375276061893,2.92323531656931,3.3147488418031,3.53574072195886,3.99648964568891,4.81791018324294,3.58776197518538,3.09822052092728,4.66074136189431,5.05412289457496,3.46668943092628,3.38330741583246,4.09142347851668,4.22283060126243,5.00776085925828,3.10394180280492,3.97373236338144,3.80657858468221
"ARL4A",8.26612267715721,8.40865805924797,8.6212161644066,8.7105018539843,8.33528025702834,8.23033779936828,8.71079209060713,8.92539008376883,9.29736223556207,9.08253799170746,9.83023998590608,9.70718445554931,9.29575972315642,9.2315988402202,9.09482990507229,9.24075745170536,8.5284034411183,8.85892387697658,10.4947883712992,10.448241501836
"ARL4D",10.7193467498055,10.5394741888794,10.3926722581499,10.4865755643988,10.2444999940563,10.1440268207793,11.7926602326016,11.7101929947685,9.73904558279874,9.70465686553635,9.24733216042274,9.03758270194649,8.15842159292819,8.21091336440957,8.29127974640942,8.75439793166025,10.9691103631803,10.838587317345,8.42945831485692,8.42623033609979
"ARSI",3.26775956974976,3.93882572321297,3.62234802965016,4.65940274117378,4.99610112860182,4.72542154211787,3.99648964568891,3.06437457072739,1.86157213442221,1.86157213442221,3.7252101089536,1.86157213442221,6.78495721081036,6.75623560567331,6.02478014883673,5.48324544518202,1.86157213442221,3.5714863399811,4.20868569117484,3.28500520967277
"ARSJ",5.40719315242019,5.48933488911274,5.14781182067466,4.39570036609216,4.63097835252075,4.12494195878435,3.99648964568891,4.50726680681734,4.41153332609551,4.73530647705958,4.51864410870397,3.76750074635519,7.17172771566966,7.31611393167193,4.86998837716424,4.92331364976141,3.03322523226634,5.20945253913006,6.27405801515824,6.27406267733673
"ARSL",5.64244967653078,5.75219457162416,6.29447254852714,6.64042671457677,6.2528315096228,6.46019301562555,5.33133331122239,3.84565444469863,5.66990098594502,5.86093943214616,4.72666275962662,5.29055455393139,3.72746137325472,4.31476859829435,4.65607736305005,4.73997047658725,5.11829248476312,4.57950262671659,3.60279281967028,4.11861920734553
"ART5",5.46974917506917,4.32200057132343,4.76447015287749,5.5584559579928,4.79927636111734,6.32870644004232,3.74681550138637,5.3832202132105,5.66990098594502,4.16029012081877,5.01631789106694,5.3439703930275,6.22585559986598,6.21071670795519,4.20349958130088,5.08542166673703,5.22079264702484,5.64350789167709,6.60463305391008,6.39973081589799
"ASAH2",7.20187747744724,6.97119322188228,5.60919068600611,6.10491207014405,6.36257005865102,6.66091517874014,7.40119972201847,7.34321629198771,7.17728956678273,7.68538950530299,5.38300452279784,5.4451285048107,4.76599554568624,5.10696952161492,5.36619443402608,5.31135256071657,6.37597965443392,6.51820915052957,5.95640711686898,5.46045240696618
"ASB11",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,4.71113626615965,3.65809451102135,2.71815639974118,3.97159177588837,1.86157213442221,1.86157213442221,3.60279281967028,3.80657858468221
"ASB2",3.97882821021766,4.74772768487745,1.86157213442221,3.33254814535126,4.13268652235504,2.95450546723471,4.20578015978969,4.95058343638735,4.91866923199599,5.45472768316271,3.41509990436309,4.41197602682689,6.68359820156824,6.68888657216012,4.20349958130088,5.55099869345362,3.47848805030467,3.10394180280492,3.97373236338144,4.27549174146441
"ASB4",3.41985288955845,1.86157213442221,2.61719211157566,4.46653230242374,1.86157213442221,3.37419724610262,2.67629155461446,3.06437457072739,3.58776197518538,1.86157213442221,1.86157213442221,1.86157213442221,6.91584491418706,6.94121877180839,6.78192919218386,7.18379564400876,1.86157213442221,1.86157213442221,4.31222056038117,5.41765264188137
"ASB5",4.61279758994096,3.93882572321297,1.86157213442221,1.86157213442221,1.86157213442221,2.95450546723471,3.43378687921144,1.86157213442221,4.06368984628689,3.89670317987127,3.7252101089536,1.86157213442221,9.52182168402778,9.55808688125132,7.91113154411024,7.49440315858024,3.79840333882671,1.86157213442221,8.2367484062307,8.49428764049573
"ASCL5",4.86906227909469,4.55129037283441,5.01601104932861,5.92047862350131,4.85113789616146,5.14276274285788,4.20578015978969,5.2360499009024,4.41153332609551,3.09822052092728,4.78959731801259,4.60246417432999,2.77161878308909,3.12199852420553,2.90336401116473,3.90043410937111,4.16373990923742,3.10394180280492,3.68633399263399,2.70506832160776
"ASPDH",6.02127150170224,7.20757524299229,6.78341486360087,5.84469843852159,6.41444858861327,6.67644346539515,5.73966150726398,5.92039803999666,5.66990098594502,4.16029012081877,5.38300452279784,5.86500009751106,3.60411953464799,3.30301016877059,4.40290535536824,4.27885598018199,5.64500070440555,6.07144865983689,4.03652508799128,2.46219854850067
"ATG9B",6.7166486706086,6.21054093439767,5.9572048679478,5.92047862350131,6.15450804230372,6.42383653276027,6.83614508764467,6.91739443804633,7.51415784113991,6.9484369424623,5.29984662635936,5.82814844655501,3.02428896714928,3.65809451102135,5.29466911113439,5.05445992656729,6.5024254077462,5.83756962966346,3.97373236338144,4.27549174146441
"ATOH8",6.12168917257039,6.41346232285421,6.09313472959649,6.30641414584428,5.08504767816349,5.94802816923988,6.86591850116671,7.0689541141382,5.17676471559053,5.45472768316271,6.77034031847895,6.45351048929857,6.4969797715221,6.04797711741609,6.73798128123053,6.82407408213873,6.11058744554554,5.83756962966346,6.94495708459638,6.9100648856554
"ATP10B",6.67765874446562,6.94527313815805,7.30494799557526,6.92361391620254,7.54397878618856,7.57688631733709,6.82102427180968,6.31008639095494,7.86155693943269,7.82737461409851,9.4184082272167,9.44462535558302,5.66816170886133,6.16181439144236,7.85468236815037,7.75457135190269,8.34398903265524,7.74794369141773,6.49205272062659,6.89463717918474
"ATP1B4",3.0906411623861,2.96516589599035,1.86157213442221,3.6294875066037,2.90989998402738,3.37419724610262,1.86157213442221,1.86157213442221,3.11636969459678,3.56398685329445,1.86157213442221,1.86157213442221,9.397313835224,9.43415603987391,7.91508031667006,7.93343995251451,1.86157213442221,1.86157213442221,7.73768171422956,7.60312346534141
"ATP2A1",4.82144480845323,4.91981247610572,4.81852811140825,5.19987667844913,5.73142102916483,4.52987042514903,5.37368876565301,5.98297925671489,4.98776455608989,5.19786111959296,5.73854077897953,5.1772756073995,11.3115098598013,11.3156410270199,10.8259010324801,10.8480173600894,4.53309151566858,5.60131882752222,10.1754982343173,9.85312648202624
"ATP2A3",6.5682048980009,6.94527313815805,7.24797684131983,7.8229001878588,6.73307046309823,7.3634349781819,6.5727906043967,6.33425842565618,6.27315756343142,6.71482606579775,5.38300452279784,5.90092683265038,4.43313226834273,5.22682318797564,5.11223569739108,5.8663536040813,6.11058744554554,6.56268911947813,4.94066883622,5.07532277549517
"AURKAP1",2.58521987078089,4.04555170078988,3.74668529794966,2.92323531656931,3.3147488418031,2.95450546723471,2.67629155461446,3.69337762747824,4.18996339723093,3.09822052092728,2.66595318552612,1.86157213442221,1.86157213442221,2.3897069833695,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.47326132616233,3.03860242062525
"B3GALNT1",10.5418887819684,10.6122573207062,10.5763819442987,10.408977961364,10.6465956696322,10.6424910139274,11.0568553218116,11.1163970770743,11.8433554434596,11.7497408720076,9.08434954427632,8.99681778303968,5.53420099321684,5.18799010313831,9.5172645042068,9.43591820577969,10.0606349716229,10.0561815007011,7.668809096174,7.50499443134681
"B3GAT1-DT",7.68699067629238,8.05005317345928,7.64357296138083,7.85532897288059,7.1948363717918,6.95628648049041,7.0326849801417,7.65242953856152,7.87060836775532,7.95662355831303,7.64126454307185,7.33011173845397,5.16166288800228,4.69852683436845,5.71501667165756,5.59444186568466,6.9347930326569,6.78542066380203,4.94066883622,4.54325586827365
"BARHL2",6.21553636068266,6.21054093439767,3.96352338652661,5.65050711021906,4.36892002290067,4.52987042514903,5.41481792892373,4.95058343638735,4.18996339723093,4.73530647705958,6.02300196509225,4.84647490912287,5.8418597631309,6.50528002099316,7.43802255609576,7.32517887082532,4.686012743572,5.02919096028754,6.44882624505921,6.12313432108003
"BCAT1",10.2180989896446,10.2225396083519,9.89894839874819,9.87447224686494,10.0508715473707,10.2935700896259,10.9003765209402,11.1085512244698,11.2626843748584,11.013613283629,11.1588562513891,11.1140664364914,11.1018605713554,11.1245773831338,12.0358067241139,12.1475155689901,10.0295234084341,10.0326924545554,11.0330473879115,11.1857744262216
"BCL2L12",6.69077310720444,7.27153714775353,6.4543168757611,6.89891993276614,7.04947031770383,6.86440160655666,7.01950201240193,7.0251368128928,6.50042486468387,5.25309087439264,6.9298817427757,6.59152317254565,8.420021763429,8.2370550598949,7.16037976799253,7.23248102270245,7.13008272107969,7.02666425780804,8.1585387403163,8.27072268647084
"BGN",4.86906227909469,5.29641906042521,5.90887080995571,6.18893597538336,6.60505231500327,5.97344715924299,4.87923531087384,5.71434893074509,5.17676471559053,3.56398685329445,3.9727979075148,2.76256528374196,7.5926537486593,7.3643650560913,7.68003865440498,7.91651908435855,5.06411024926018,5.09187191647147,6.44882624505921,6.33255025860947
"BHLHA15",5.00290835822508,6.59124837774197,5.6973457923407,6.06097986473725,5.61761743208596,5.39057520130745,5.63938067277804,3.51953307962705,4.68818477401018,4.88372670280201,3.41509990436309,4.19038085985497,2.90689580647874,3.52868020585158,3.5090326432312,3.35824656727313,6.18796505932429,5.46670148064041,3.68633399263399,2.70506832160776
"BMF",8.2171664732439,8.10957271331143,7.9888484188344,8.06395134631928,7.20467934665967,7.99081757152414,7.43136644478673,7.55312073400912,8.04863722318843,7.73428795935391,8.08498592069062,8.42609205675639,8.23914830537699,8.17694178889943,7.77000302709837,7.37558946053307,8.53826179949787,8.11904526505239,8.82292596482742,8.70337232463623
"BMP4",4.95969636878001,5.33715489506661,4.23300029841208,5.27920395860976,4.7454110631925,5.39057520130745,3.43378687921144,4.21713341493848,4.41153332609551,5.25309087439264,4.27330052300768,3.92433513697872,7.58143560400925,7.32943434368843,7.0206944828193,6.97071901053097,5.11829248476312,5.09187191647147,5.68484603770755,5.50200251247443
"BMP5",5.7964916333898,6.07342220976939,5.72556175707785,6.03849860767412,5.64692984818696,5.60151509366349,2.99941009711087,4.32090973308547,5.49259981368833,3.89670317987127,5.60676354626011,4.06409171354199,8.2319934010926,8.02154154958301,6.75572178108057,6.89494663152508,4.88779384495772,4.89476800251528,8.17187176801085,8.16546805177244
"BOC",11.3123373023077,11.2052554274498,10.8669200140822,10.9957426501974,11.3339169445761,11.3346944582308,9.85297693264035,9.73602943407453,9.44097241148102,9.51624555399316,11.3982586392587,11.3637046634036,10.9220321432301,10.9853778462822,10.511423298022,10.5010840879724,11.1013263393823,11.2348598966285,12.4032971253226,12.505636416832
"BTBD19",4.29774936904337,3.69426224034053,4.52433913972675,4.82864507766094,5.24770399506817,5.3521649246236,4.9372570795249,5.01249105645999,5.2900357782525,5.30624805445161,5.29984662635936,5.79032258757122,4.59444303060426,5.43982712330854,5.1933178416801,4.77861715713607,6.02879758164469,5.46670148064041,5.3010908892365,5.56213990394651
"BTN3A2",8.09930514086037,8.12695989958142,7.96548665478605,7.08554442600194,7.73941305840192,8.19307939247188,7.57339964615911,8.19733962699636,8.04863722318843,8.2801082104078,8.73380911712922,8.52689078210981,8.17094715247655,8.08310656418731,8.64511136218266,8.83538914401616,8.71814658332176,8.01898041516613,8.1618835706667,8.14606926132966
"BVES",5.86770587120683,6.55740603309574,6.04924116705666,6.98355759722015,6.82531984842301,6.1620412341295,6.42050889770698,6.96455996566025,6.27315756343142,6.79082506825392,6.23821685078612,6.45351048929857,8.21515928332082,7.8748587126414,7.62323601979466,7.37558946053307,5.78468823317271,5.68448580109427,7.71963495997079,7.38872860686454
"C10orf71",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,6.75195763257169,6.98678213988941,5.62097362955445,5.33721900450367,1.86157213442221,1.86157213442221,4.94066883622,4.6220075424759
